Price,No. Beds,No. Baths,Area,Type_n,Region_n,Sub-region_n
6500000,3.0,2.0,1160.0,0,40,348
7000000,3.0,3.0,1220.0,0,40,342
7500000,3.0,3.0,1220.0,0,40,342
7500000,3.0,3.0,1220.0,0,40,342
7000000,3.0,3.0,1220.0,0,40,342
7000000,3.0,3.0,1220.0,0,40,342
9000000,4.0,3.0,1800.0,0,63,238
6500000,3.0,2.0,1160.0,0,40,348
6500000,3.0,2.0,1160.0,0,40,348
4000000,3.0,2.0,850.0,0,43,65
25000000,24.0,10.0,8000.0,1,22,88
16500000,3.0,3.0,1691.0,0,26,190
14500000,4.0,4.0,2150.0,0,66,368
9600000,3.0,3.0,1250.0,0,15,439
7000000,3.0,3.0,1110.0,0,15,330
12500000,3.0,3.0,1550.0,0,66,353
12500000,3.0,3.0,1550.0,0,66,353
12500000,3.0,3.0,1550.0,0,66,353
14500000,3.0,3.0,1600.0,0,66,369
7350000,3.0,4.0,1310.0,0,43,231
4000000,2.0,2.0,785.0,0,43,231
5700000,3.0,3.0,1050.0,0,43,231
12000000,3.0,3.0,1600.0,0,19,442
3700000,3.0,2.0,1000.0,0,3,432
3100000,3.0,2.0,1000.0,0,3,432
10700000,3.0,4.0,1300.0,0,63,238
10500000,3.0,3.0,1300.0,0,63,238
8761000,3.0,3.0,1123.0,0,0,148
10290000,3.0,3.0,1500.0,0,66,350
10290000,3.0,3.0,1500.0,0,66,350
9345000,3.0,3.0,1350.0,0,66,350
9345000,3.0,3.0,1350.0,0,66,350
9345000,3.0,3.0,1350.0,0,66,350
9345000,3.0,3.0,1350.0,0,66,350
15656000,3.0,3.0,2108.0,0,0,148
9345000,3.0,3.0,1350.0,0,66,350
10500000,3.0,3.0,1500.0,0,40,347
9419000,3.0,2.0,1217.0,0,0,148
9419000,3.0,2.0,1217.0,0,0,148
68425000,3.0,3.0,4025.0,0,11,52
9345000,3.0,3.0,1350.0,0,66,350
9345000,3.0,3.0,1350.0,0,66,350
9345000,3.0,3.0,1350.0,0,66,350
9345000,3.0,4.0,1350.0,0,66,350
9345000,3.0,3.0,1350.0,0,66,350
7500000,3.0,3.0,1515.0,0,12,213
12200000,3.0,4.0,1495.0,0,56,389
8500000,3.0,4.0,1482.0,0,66,350
3600000,3.0,2.0,950.0,0,6,58
3600000,3.0,2.0,950.0,0,6,58
4500000,3.0,2.0,950.0,0,6,58
4500000,3.0,2.0,950.0,0,6,58
4887500,3.0,2.0,975.0,0,40,284
4300000,3.0,2.0,950.0,0,6,58
7000000,3.0,2.0,965.0,0,37,66
4300000,3.0,2.0,950.0,0,6,58
4887500,3.0,2.0,975.0,0,40,284
7500000,3.0,3.0,1345.0,0,40,85
5000000,3.0,3.0,1150.0,0,32,6
7500000,3.0,3.0,1345.0,0,40,85
16000000,3.0,4.0,1535.0,0,15,325
50000000,3.0,3.0,2600.0,0,8,280
27500000,3.0,3.0,3640.0,3,51,372
1600000,2.0,1.0,450.0,0,12,213
12000000,3.0,3.0,1549.0,0,57,430
8000000,5.0,3.0,1700.0,0,22,95
17500000,3.0,3.0,2170.0,0,66,350
17500000,3.0,3.0,2170.0,0,66,350
6999999,3.0,2.0,1200.0,0,1,53
6800000,3.0,3.0,1200.0,0,11,52
5500000,3.0,2.0,1000.0,0,40,163
7200000,3.0,3.0,1200.0,0,13,19
7200000,3.0,3.0,1200.0,0,13,19
3000000,2.0,2.0,750.0,0,7,9
8200000,3.0,3.0,1425.0,0,59,313
8000000,3.0,3.0,1425.0,0,59,313
8000000,3.0,3.0,1425.0,0,59,313
28200000,3.0,3.0,4320.0,3,11,57
28200000,3.0,3.0,4368.0,3,11,57
9000000,3.0,3.0,1250.0,0,43,17
12000000,3.0,3.0,15000.0,0,11,53
12000000,3.0,3.0,1500.0,0,11,53
12000000,3.0,3.0,1500.0,0,11,53
7000000,3.0,2.0,1300.0,0,59,313
12000000,3.0,3.0,1500.0,0,11,53
3800000,3.0,2.0,1080.0,0,43,73
3800000,3.0,2.0,1080.0,0,43,73
3800000,3.0,2.0,1080.0,0,43,73
3800000,3.0,2.0,1080.0,0,43,73
3800000,3.0,2.0,1080.0,0,43,73
5170000,3.0,3.0,1100.0,0,40,85
5170000,3.0,3.0,1100.0,0,40,85
5170000,3.0,3.0,1100.0,0,40,85
7500000,3.0,3.0,1345.0,0,40,85
7255000,3.0,3.0,1451.0,0,20,394
5970000,3.0,3.0,1194.0,0,20,394
13000000,3.0,3.0,1390.0,0,17,256
5860000,3.0,3.0,1172.0,0,20,394
7500000,3.0,3.0,1345.0,0,40,85
7000000,2.0,2.0,950.0,0,66,351
41250000,3.0,3.0,2500.0,0,18,130
8167000,3.0,3.0,1485.0,0,40,85
10000000,3.0,3.0,1200.0,0,11,52
5500000,2.0,2.0,900.0,0,6,48
23180000,5.0,5.0,2810.0,0,11,53
6500000,3.0,3.0,1258.0,0,2,422
14000000,3.0,3.0,1500.0,0,15,326
6913500,3.0,3.0,1257.0,0,55,271
5500000,3.0,3.0,1170.0,0,43,73
5500000,3.0,3.0,1100.0,0,40,85
8167000,3.0,3.0,1485.0,0,40,85
8167000,3.0,3.0,1485.0,0,40,85
8200000,3.0,4.0,1654.0,0,66,358
4800000,3.0,2.0,1250.0,0,3,432
11000000,4.0,4.0,1470.0,0,37,423
6250000,3.0,3.0,1250.0,0,45,269
7000000,2.0,2.0,950.0,0,66,351
13000000,3.0,3.0,1900.0,0,66,351
7000000,2.0,2.0,950.0,0,66,351
13000000,3.0,3.0,1900.0,0,66,351
9500000,3.0,3.0,1670.0,0,66,350
3200000,3.0,2.0,1150.0,0,40,284
23000000,4.0,3.0,2365.0,0,66,372
9000000,3.0,2.0,1100.0,0,63,448
6500000,3.0,3.0,1131.0,0,13,380
6000000,3.0,3.0,1260.0,0,13,380
10500000,3.0,3.0,1500.0,0,11,50
12500000,3.0,3.0,1600.0,0,11,57
12500000,3.0,3.0,1600.0,0,11,57
20000000,3.0,3.0,2000.0,0,66,369
20000000,3.0,3.0,2000.0,0,66,369
14000000,3.0,3.0,1750.0,0,17,256
4200000,3.0,3.0,1060.0,0,40,163
7200000,3.0,3.0,1350.0,0,40,11
5000000,3.0,2.0,975.0,0,40,101
4000000,2.0,2.0,890.0,0,52,105
4600000,2.0,2.0,878.0,0,40,343
4200000,3.0,3.0,1060.0,0,40,163
4200000,3.0,3.0,1060.0,0,40,163
4200000,3.0,3.0,1060.0,0,40,163
4300000,2.0,2.0,850.0,0,40,11
4300000,2.0,2.0,850.0,0,40,11
7200000,3.0,3.0,1350.0,0,40,11
6000000,3.0,3.0,1120.0,0,40,11
10000000,3.0,3.0,1553.0,0,40,345
8600000,3.0,2.0,1500.0,0,11,40
9700000,3.0,3.0,1365.0,0,58,395
9000000,3.0,3.0,1263.0,0,20,152
27000000,3.0,3.0,2880.0,0,18,130
4000000,2.0,2.0,865.0,0,10,407
2600000,2.0,2.0,650.0,0,40,343
5500000,3.0,3.0,1100.0,0,20,403
5400000,3.0,3.0,1080.0,0,20,403
4000000,3.0,2.0,1303.0,0,60,156
4200000,3.0,2.0,1303.0,0,60,156
7000000,2.0,3.0,1500.0,0,66,352
3175000,2.0,1.0,635.0,0,61,184
3055000,2.0,2.0,611.0,0,61,184
14000000,3.0,4.0,1250.0,0,15,69
11500000,3.0,3.0,1550.0,0,11,57
32500000,3.0,3.0,3640.0,3,51,350
10000000,3.0,3.0,1450.0,0,11,48
3515000,2.0,2.0,703.0,0,61,184
11500000,3.0,4.0,1635.0,0,11,50
10105000,3.0,3.0,1350.0,0,11,55
25000000,4.0,4.0,2800.0,0,47,53
10000000,3.0,3.0,1257.0,0,61,436
3500000,3.0,3.0,1456.0,3,53,20
6000000,3.0,3.0,4368.0,3,53,20
15000000,3.0,3.0,1300.0,0,9,320
10200000,4.0,4.0,1755.0,0,37,275
10500000,4.0,5.0,1760.0,0,37,275
7100000,3.0,3.0,1120.0,0,52,105
4700000,2.0,2.0,840.0,0,43,231
3150000,2.0,2.0,870.0,0,22,391
6300000,3.0,2.0,1264.0,0,13,186
8000000,3.0,3.0,1600.0,0,66,352
4424000,2.0,2.0,632.0,0,44,110
21000000,3.0,4.0,1733.0,0,43,23
3600000,2.0,2.0,750.0,0,43,259
4800000,3.0,3.0,1140.0,0,40,277
27500000,4.0,4.0,2960.0,0,17,256
10000000,3.0,4.0,1560.0,0,43,276
3600000,2.0,2.0,750.0,0,43,259
3000000,2.0,2.0,750.0,0,43,65
3600000,2.0,2.0,750.0,0,43,259
3600000,2.0,2.0,750.0,0,43,259
10000000,3.0,4.0,1560.0,0,43,276
4800000,3.0,3.0,1140.0,0,40,277
10000000,3.0,4.0,1560.0,0,43,276
10000000,3.0,4.0,1560.0,0,43,276
4800000,3.0,3.0,1140.0,0,40,277
4000000,2.0,2.0,800.0,0,37,251
6490000,3.0,3.0,1298.0,0,3,383
6787000,3.0,3.0,1234.0,0,3,383
6400000,3.0,3.0,1200.0,0,43,65
6435000,3.0,3.0,1650.0,0,43,65
6435000,3.0,3.0,1650.0,0,43,65
5500000,3.0,2.0,1000.0,0,31,125
3600000,2.0,2.0,750.0,0,43,259
3600000,2.0,2.0,750.0,0,43,259
3600000,2.0,2.0,750.0,0,43,259
3600000,2.0,2.0,750.0,0,43,259
3600000,2.0,2.0,750.0,0,43,259
3600000,2.0,2.0,750.0,0,43,259
3600000,2.0,2.0,750.0,0,43,259
55600000,2.0,2.0,3600.0,0,43,259
4750000,3.0,3.0,950.0,0,3,383
11200000,4.0,4.0,1780.0,0,66,354
3600000,2.0,2.0,800.0,0,12,213
6400000,3.0,3.0,1200.0,0,43,65
7200000,3.0,3.0,1372.0,0,31,125
5700000,3.0,3.0,1150.0,0,3,432
4610000,3.0,3.0,922.0,0,3,383
3600000,2.0,2.0,750.0,0,43,259
20000000,3.0,4.0,1741.0,0,63,112
8500000,3.0,4.0,1150.0,0,11,57
20000000,3.0,4.0,1741.0,0,63,112
20000000,3.0,4.0,1741.0,0,63,112
6160000,3.0,3.0,1200.0,0,3,272
4800000,3.0,2.0,1220.0,0,13,98
6200000,3.0,3.0,1250.0,0,13,19
11000000,3.0,3.0,1606.0,0,66,369
4500000,2.0,2.0,950.0,0,40,450
4500000,2.0,2.0,950.0,0,40,450
4500000,2.0,2.0,950.0,0,40,450
4500000,2.0,2.0,950.0,0,40,450
4500000,2.0,2.0,950.0,0,40,450
4500000,2.0,2.0,950.0,0,40,450
4500000,2.0,2.0,950.0,0,40,450
4500000,2.0,2.0,950.0,0,40,450
4500000,2.0,2.0,950.0,0,40,450
4500000,2.0,2.0,950.0,0,40,450
4500000,2.0,2.0,950.0,0,40,450
4500000,2.0,2.0,950.0,0,40,450
4500000,2.0,2.0,950.0,0,40,450
4500000,2.0,2.0,950.0,0,40,450
4500000,2.0,2.0,950.0,0,40,450
4500000,2.0,2.0,950.0,0,40,450
4500000,2.0,2.0,950.0,0,40,450
4500000,2.0,2.0,950.0,0,40,450
4500000,2.0,2.0,950.0,0,40,450
4500000,2.0,2.0,950.0,0,40,450
4500000,2.0,2.0,950.0,0,40,450
4500000,2.0,2.0,950.0,0,40,450
4500000,2.0,2.0,950.0,0,40,450
4500000,3.0,2.0,950.0,0,40,450
4500000,2.0,2.0,950.0,0,40,450
4500000,3.0,2.0,950.0,0,40,450
4500000,3.0,2.0,950.0,0,40,450
4500000,3.0,2.0,950.0,0,40,450
4500000,2.0,2.0,1066.0,0,40,444
4200000,3.0,2.0,1313.0,0,60,156
8500000,3.0,2.0,1075.0,0,44,290
4000000,3.0,2.0,1313.0,0,60,156
14000000,4.0,4.0,2080.0,0,56,72
12500000,3.0,4.0,1717.0,0,11,50
6000000,2.0,2.0,1100.0,0,38,129
4500000,2.0,2.0,950.0,0,40,450
4500000,2.0,2.0,950.0,0,40,450
5500000,3.0,2.0,1000.0,0,35,192
4500000,3.0,2.0,950.0,0,40,450
4500000,2.0,2.0,950.0,0,40,450
4500000,3.0,2.0,950.0,0,40,450
4500000,3.0,2.0,950.0,0,40,450
4500000,3.0,2.0,950.0,0,40,450
4500000,3.0,2.0,950.0,0,40,450
4500000,3.0,2.0,950.0,0,40,450
4500000,3.0,2.0,950.0,0,40,450
12000000,3.0,3.0,1300.0,0,44,290
4500000,3.0,2.0,950.0,0,40,450
45000000,4.0,3.0,3011.0,0,18,131
6300000,3.0,3.0,1250.0,0,40,107
4500000,3.0,2.0,900.0,0,40,107
4500000,3.0,2.0,950.0,0,40,450
4500000,3.0,2.0,950.0,0,40,450
6000000,3.0,3.0,1370.0,0,13,412
6000000,3.0,3.0,1370.0,0,13,412
6000000,3.0,3.0,1370.0,0,13,412
6000000,3.0,3.0,1054.0,0,13,412
5000000,3.0,2.0,1220.0,0,40,450
5000000,3.0,2.0,1220.0,0,40,450
5000000,3.0,2.0,1220.0,0,40,450
5000000,3.0,2.0,1220.0,0,40,450
5000000,3.0,2.0,1220.0,0,40,450
51680000,3.0,3.0,3100.0,0,15,304
50574000,3.0,3.0,3030.0,0,15,304
48978200,3.0,3.0,2929.0,0,15,304
51616800,3.0,3.0,3096.0,0,15,304
52485800,3.0,4.0,3151.0,0,15,304
51680000,3.0,4.0,3100.0,0,15,304
50574000,3.0,3.0,3030.0,0,15,304
58978200,3.0,3.0,2929.0,0,15,304
51616800,3.0,3.0,3096.0,0,15,304
5200000,2.0,2.0,775.0,0,41,83
6424000,3.0,3.0,1168.0,0,2,438
13500000,3.0,3.0,1650.0,0,17,256
49847200,3.0,3.0,2984.0,0,15,304
6231500,3.0,3.0,1133.0,0,2,438
9100000,3.0,4.0,1700.0,0,66,352
31200000,3.0,3.0,1950.0,0,18,130
11000000,3.0,4.0,2000.0,0,50,378
4500000,3.0,2.0,1095.0,0,13,220
25000000,3.0,3.0,2301.0,0,4,306
2800000,2.0,1.0,700.0,0,60,429
2800000,2.0,2.0,650.0,0,3,432
9000000,4.0,4.0,1800.0,0,43,65
12000000,3.0,3.0,1400.0,0,11,50
5000000,2.0,2.0,800.0,0,37,251
45000000,3.0,3.0,5096.0,3,51,358
32000000,3.0,3.0,3640.0,3,51,350
31000000,3.0,3.0,3640.0,3,51,350
57000000,3.0,3.0,5400.0,3,51,358
31000000,3.0,3.0,3640.0,3,51,374
4620000,3.0,3.0,1155.0,0,60,180
8000000,2.0,2.0,1055.0,0,43,171
10000000,3.0,3.0,1400.0,0,66,350
5000000,3.0,2.0,1220.0,0,40,450
5000000,3.0,2.0,1220.0,0,40,450
5000000,3.0,2.0,1220.0,0,40,450
25788000,3.0,4.0,1842.0,0,15,330
5000000,3.0,2.0,1220.0,0,40,450
14000000,3.0,3.0,2184.0,3,51,358
78000000,3.0,3.0,5096.0,3,51,357
5000000,3.0,2.0,1220.0,0,40,450
5000000,3.0,2.0,1220.0,0,40,450
5000000,3.0,2.0,1220.0,0,40,450
8000000,3.0,3.0,1600.0,0,66,352
11000000,3.0,3.0,1300.0,0,9,329
3456000,3.0,2.0,960.0,0,43,65
3981600,3.0,3.0,1106.0,0,43,65
3996000,3.0,3.0,1110.0,0,43,65
31200000,3.0,3.0,1950.0,0,18,130
5500000,2.0,2.0,950.0,0,0,211
6000000,2.0,2.0,950.0,0,0,211
5000000,2.0,2.0,920.0,0,0,211
21400000,4.0,4.0,1950.0,0,17,255
20700000,3.0,4.0,1885.0,0,17,255
16500000,3.0,4.0,2100.0,0,6,55
6650999,2.0,2.0,1050.0,0,1,52
10000000,3.0,3.0,1080.0,0,37,44
12600000,3.0,4.0,1719.0,0,20,152
4000000,2.0,2.0,810.0,0,40,163
6000000,4.0,3.0,1370.0,0,6,406
6300000,3.0,3.0,1150.0,0,6,56
5600000,3.0,2.0,1050.0,0,6,56
5970000,3.0,3.0,1194.0,0,20,394
5737500,3.0,3.0,1275.0,0,12,209
7250000,3.0,3.0,1450.0,0,43,65
5970000,3.0,3.0,1194.0,0,20,394
6000000,3.0,2.0,1200.0,0,31,125
75000000,3.0,3.0,7560.0,3,3,272
6250000,3.0,3.0,1250.0,0,12,209
6250000,3.0,3.0,1250.0,0,12,209
4800000,3.0,3.0,1050.0,0,40,85
5220000,3.0,3.0,1200.0,0,43,65
3000000,2.0,2.0,750.0,0,43,65
28500000,3.0,3.0,2184.0,3,66,355
4500000,2.0,2.0,730.0,0,43,392
4500000,2.0,2.0,730.0,0,43,392
8020000,3.0,3.0,1350.0,0,43,392
4500000,2.0,2.0,730.0,0,43,392
6000000,3.0,3.0,1500.0,0,10,100
4450000,2.0,2.0,720.0,0,43,392
18000000,3.0,3.0,1719.0,0,15,330
5500000,3.0,2.0,1055.0,0,59,233
7000000,3.0,3.0,1200.0,0,40,284
8020000,3.0,3.0,1350.0,0,43,392
8020000,3.0,3.0,1350.0,0,43,392
4450000,2.0,2.0,720.0,0,43,392
4450000,2.0,2.0,720.0,0,43,392
5500000,3.0,3.0,1100.0,0,20,403
5860000,3.0,3.0,1172.0,0,20,394
7255000,3.0,3.0,1451.0,0,20,394
7255000,3.0,3.0,1451.0,0,20,394
5737500,3.0,3.0,1275.0,0,12,209
2800000,2.0,2.0,825.0,0,43,65
5860000,3.0,3.0,1172.0,0,20,394
7255000,3.0,3.0,1451.0,0,20,394
4800000,2.0,2.0,950.0,0,66,352
5860000,3.0,3.0,1172.0,0,20,394
5970000,3.0,3.0,1194.0,0,20,394
5737500,3.0,3.0,1275.0,0,12,209
15000000,3.0,3.0,1800.0,3,1,55
21700000,3.0,3.0,2520.0,3,1,61
4500000,3.0,3.0,1010.0,0,3,432
6500000,3.0,3.0,1250.0,0,2,438
8000000,3.0,3.0,1100.0,0,66,370
4600000,3.0,3.0,796.0,0,43,231
9300000,4.0,4.0,1750.0,0,43,231
5000000,3.0,2.0,1080.0,0,40,343
12000000,3.0,4.0,1548.0,0,66,351
13000000,3.0,3.0,1507.0,0,66,351
31000000,3.0,3.0,2912.0,3,51,355
6000000,3.0,3.0,1425.0,0,40,284
6000000,3.0,3.0,1200.0,0,20,403
5400000,3.0,3.0,1080.0,0,20,403
6300000,3.0,3.0,1425.0,0,40,284
6200000,3.0,3.0,1110.0,0,40,284
13400000,3.0,3.0,1720.0,0,66,357
13400000,3.0,3.0,1720.0,0,66,357
5850000,3.0,3.0,1200.0,0,43,65
5850000,3.0,3.0,1200.0,0,43,65
3600000,2.0,2.0,800.0,0,22,88
3600000,2.0,2.0,800.0,0,22,88
6200000,3.0,2.0,1130.0,0,43,259
13400000,3.0,3.0,1720.0,0,66,357
13400000,3.0,3.0,1720.0,0,66,357
13400000,3.0,3.0,1720.0,0,66,357
4000000,3.0,3.0,1200.0,0,43,73
5850000,3.0,3.0,1200.0,0,43,65
15000000,4.0,4.0,2200.0,0,66,371
3600000,2.0,2.0,800.0,0,22,88
3100000,2.0,2.0,700.0,0,22,88
3600000,2.0,2.0,800.0,0,22,88
3100000,2.0,2.0,700.0,0,22,88
3600000,2.0,2.0,800.0,0,22,88
3100000,2.0,2.0,700.0,0,22,88
4462000,3.0,3.0,970.0,0,40,85
5850000,3.0,3.0,1200.0,0,43,65
12000000,3.0,4.0,1625.0,0,58,275
7000000,4.0,3.0,1365.0,0,40,284
9500000,3.0,4.0,1725.0,0,6,406
7200000,3.0,4.0,1560.0,0,13,113
45000000,15.0,6.0,5000.0,1,35,143
5320800,3.0,3.0,1078.0,0,22,185
17000000,3.0,3.0,1590.0,0,57,430
5265000,3.0,3.0,1170.0,0,3,432
7000000,3.0,3.0,1350.0,0,3,272
6336000,3.0,3.0,1320.0,0,24,243
5928000,3.0,3.0,1235.0,0,24,243
6936000,3.0,3.0,1445.0,0,24,243
6336000,3.0,3.0,1320.0,0,24,243
5928000,3.0,3.0,1235.0,0,24,243
29000000,3.0,3.0,5400.0,3,60,111
10500000,4.0,3.0,1674.0,0,1,49
10500000,4.0,3.0,1674.0,0,1,49
10500000,4.0,3.0,1674.0,0,1,49
3762500,3.0,2.0,1075.0,0,22,185
4650000,3.0,3.0,1200.0,0,43,65
5700000,3.0,3.0,1150.0,0,40,224
2000000,2.0,2.0,650.0,0,40,342
9200000,4.0,4.0,2400.0,0,43,65
3870000,3.0,2.0,1075.0,0,22,185
31000000,3.0,4.0,2200.0,0,12,317
5200000,3.0,2.0,1250.0,0,17,256
22000000,3.0,4.0,2100.0,0,15,309
4650000,3.0,3.0,1200.0,0,43,65
12500000,3.0,3.0,2184.0,3,51,363
12000000,3.0,3.0,2184.0,3,51,360
4650000,3.0,3.0,1200.0,0,43,65
4500000,2.0,2.0,950.0,0,15,439
6000000,2.0,2.0,990.0,0,66,352
1400000,2.0,1.0,450.0,0,7,249
1400000,2.0,1.0,450.0,0,7,249
4650000,3.0,3.0,1200.0,0,43,65
50000000,3.0,3.0,2720.0,0,50,286
3655000,3.0,2.0,1075.0,0,22,185
24000000,3.0,3.0,2100.0,0,15,328
6250000,3.0,3.0,1250.0,0,40,163
6250000,3.0,3.0,1250.0,0,40,163
6250000,3.0,3.0,1250.0,0,40,163
7500000,3.0,3.0,1250.0,0,15,440
7500000,3.0,3.0,1250.0,0,15,440
7500000,3.0,3.0,1250.0,0,15,440
7500000,3.0,3.0,1250.0,0,15,440
7500000,3.0,3.0,1250.0,0,15,440
12000000,3.0,3.0,1420.0,0,66,353
12000000,3.0,3.0,1420.0,0,66,353
12000000,3.0,3.0,1420.0,0,66,353
4560000,3.0,3.0,1140.0,0,12,209
11000000,3.0,3.0,1385.0,0,44,382
5000000,3.0,3.0,1140.0,0,10,100
5000000,3.0,3.0,1140.0,0,10,100
5700000,3.0,3.0,1150.0,0,40,224
5700000,3.0,3.0,1150.0,0,40,224
5700000,3.0,3.0,1150.0,0,40,224
11300000,3.0,3.0,1508.0,0,11,56
11300000,3.0,3.0,1508.0,0,11,56
7500000,3.0,3.0,1345.0,0,40,85
6000000,3.0,3.0,1200.0,0,20,403
5400000,3.0,3.0,1080.0,0,20,403
5500000,3.0,3.0,1100.0,0,20,403
8000000,3.0,2.0,1200.0,0,44,167
7500000,3.0,3.0,1250.0,0,15,440
7500000,3.0,3.0,1250.0,0,15,440
6250000,3.0,3.0,1250.0,0,40,163
3600000,2.0,2.0,930.0,0,40,11
5500000,3.0,3.0,3640.0,3,53,20
8500000,3.0,3.0,2184.0,3,53,20
23000000,3.0,3.0,1826.0,0,15,303
3676000,2.0,2.0,919.0,0,40,2
9700000,4.0,4.0,1550.0,0,37,251
3500000,2.0,1.0,700.0,0,22,47
3500000,2.0,1.0,700.0,0,22,47
3500000,2.0,1.0,700.0,0,22,47
7500000,3.0,3.0,1250.0,0,15,440
7500000,3.0,3.0,1250.0,0,15,440
7500000,3.0,3.0,1250.0,0,15,440
7500000,3.0,3.0,1250.0,0,15,440
7500000,3.0,3.0,1250.0,0,15,440
7500000,3.0,2.0,1250.0,0,15,440
9500000,3.0,3.0,1100.0,0,26,159
4800000,3.0,3.0,1456.0,3,53,28
9500000,3.0,3.0,1100.0,0,26,159
4600000,2.0,2.0,730.0,0,41,83
8500000,3.0,3.0,1320.0,0,44,290
5700000,3.0,3.0,6120.0,3,30,411
3500000,2.0,1.0,700.0,0,22,47
5000000,3.0,2.0,1000.0,0,22,47
21000000,3.0,4.0,1815.0,0,58,253
4800000,3.0,3.0,1220.0,0,40,450
7000000,3.0,3.0,1600.0,0,43,73
6050000,3.0,3.0,1200.0,0,3,432
4800000,3.0,3.0,1050.0,0,40,85
6050000,3.0,3.0,1200.0,0,3,432
8700000,3.0,3.0,1450.0,0,20,297
3780000,3.0,2.0,1050.0,0,43,73
8700000,3.0,3.0,1450.0,0,20,297
5781000,3.0,3.0,1566.0,0,43,73
5852000,3.0,3.0,1463.0,0,40,2
4200000,3.0,3.0,1050.0,0,12,213
4200000,3.0,3.0,1050.0,0,12,213
5800000,3.0,3.0,1388.0,0,43,73
3300000,2.0,2.0,825.0,0,43,65
3300000,2.0,2.0,825.0,0,43,65
3300000,2.0,2.0,825.0,0,43,65
6800000,3.0,2.0,950.0,0,26,127
3500000,2.0,1.0,700.0,0,3,432
7800000,3.0,3.0,1384.0,0,2,438
3300000,2.0,2.0,825.0,0,43,65
6050000,3.0,3.0,1200.0,0,3,432
6210000,3.0,3.0,1380.0,0,12,209
6210000,3.0,3.0,1380.0,0,12,209
5860000,3.0,3.0,1172.0,0,20,394
13500000,3.0,3.0,1605.0,0,40,346
3000000,2.0,2.0,840.0,0,3,432
3300000,2.0,2.0,825.0,0,43,65
3300000,2.0,2.0,825.0,0,43,65
8700000,3.0,3.0,1450.0,0,20,297
8700000,3.0,3.0,1450.0,0,20,297
8700000,3.0,3.0,1450.0,0,20,297
9000000,3.0,3.0,1200.0,0,37,66
23800000,3.0,3.0,1800.0,3,3,80
4200000,3.0,2.0,800.0,0,22,121
4200000,3.0,2.0,800.0,0,22,121
11000000,3.0,3.0,1265.0,0,56,283
11000000,3.0,3.0,1250.0,0,31,75
7000000,3.0,3.0,1350.0,0,3,272
7255000,3.0,3.0,1451.0,0,20,394
8700000,3.0,3.0,1450.0,0,20,297
5970000,3.0,3.0,1194.0,0,20,394
35000000,3.0,4.0,2300.0,0,4,315
18400000,3.0,2.0,1535.0,0,15,319
9500000,3.0,3.0,1458.0,0,15,439
6300000,3.0,3.0,1150.0,0,40,85
6300000,3.0,3.0,1150.0,0,40,85
6300000,3.0,3.0,1150.0,0,40,85
4800000,3.0,3.0,1050.0,0,40,85
4800000,3.0,3.0,1050.0,0,40,85
5500000,3.0,3.0,1100.0,0,40,85
5500000,3.0,3.0,1100.0,0,40,85
5500000,3.0,3.0,1100.0,0,40,85
9940000,3.0,3.0,1420.0,0,3,146
9954000,3.0,3.0,1422.0,0,3,146
8358000,3.0,3.0,1194.0,0,3,146
8288000,3.0,3.0,1184.0,0,3,146
10668000,3.0,3.0,1524.0,0,3,146
22000000,4.0,4.0,2440.0,0,11,48
8167000,3.0,3.0,1485.0,0,40,85
8167000,3.0,3.0,1485.0,0,40,85
7665000,3.0,3.0,1390.0,0,40,85
7665000,3.0,3.0,1390.0,0,40,85
7665000,3.0,3.0,1390.0,0,40,85
7665000,3.0,3.0,1390.0,0,40,85
8167000,3.0,3.0,1485.0,0,40,85
32000000,3.0,3.0,3640.0,3,51,351
16500000,3.0,4.0,2100.0,0,11,49
6500000,3.0,3.0,1172.0,0,40,11
11000000,3.0,4.0,1530.0,0,66,351
8500000,3.0,3.0,1101.0,0,27,161
7072000,3.0,3.0,1088.0,0,27,161
18500000,3.0,4.0,1760.0,0,58,253
8400000,3.0,3.0,1400.0,0,40,450
7500000,2.0,2.0,1095.0,0,66,371
6500000,3.0,3.0,1360.0,0,40,223
2600000,2.0,2.0,650.0,0,40,341
9900000,3.0,3.0,1600.0,0,66,351
8500000,3.0,3.0,1750.0,0,40,223
4000000,3.0,2.0,700.0,0,35,177
12000000,3.0,3.0,1475.0,0,11,48
4800000,3.0,3.0,1200.0,0,2,438
4342500,3.0,3.0,965.0,0,12,209
4797000,3.0,3.0,1066.0,0,12,209
9800000,3.0,3.0,1450.0,0,44,124
9800000,3.0,3.0,1450.0,0,44,124
4200000,3.0,3.0,1050.0,0,12,213
11000000,3.0,3.0,1894.0,3,20,150
3320000,2.0,2.0,830.0,0,12,213
4200000,3.0,3.0,1050.0,0,12,213
10000000,3.0,3.0,2184.0,3,13,173
4400000,3.0,3.0,1100.0,0,12,213
40000000,4.0,4.0,3267.0,0,18,131
13000000,3.0,3.0,1450.0,0,43,138
6352000,3.0,3.0,1463.0,0,40,85
4200000,3.0,3.0,1050.0,0,12,213
4400000,3.0,3.0,1100.0,0,12,213
3876000,2.0,2.0,919.0,0,40,85
4588000,2.0,2.0,1097.0,0,40,85
3868000,2.0,2.0,917.0,0,40,85
11000000,3.0,3.0,1530.0,0,11,52
5600000,3.0,2.0,1150.0,0,40,224
7500000,3.0,3.0,1650.0,0,40,224
